Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Feature51,Feature52,Feature53,Feature54,Feature55,Feature56,Feature57,Feature58,Feature59,Feature60,Label
361.8288796155781,371.41502079681715,-543.7075679117751,3.8691066498537436,486.6157808021109,0.03532198289716163,0.012164870382135519,-0.47458322694291516,0.13731495777867725,0.027376880988471203,3.3329493139855497,6.357481271809451,-2.5132587407960756,6.973373512374195,-6.7416779046941855,-4.582278899472505,-9.133087601453484,-2.7114637732949776,-2.4018091035175937,6.105411944145018,3.062613405793119,-1.2655488368866674,3.042279572474964,-8.944332989686178,-6.394569279632478,2.5389571048351005,2.8273363845060455,5.482693174148544,-1.9400048189279566,4.451081932323124,3.6796066512037875,9.26786756739698,-5.697395471506416,1.033591275052789,2.035288842209386,9.972957698684414,-5.9763171566669655,0.4643603993458445,-3.076293845727223,0.5178593715799966,-5.357427957937881,-9.047752431450238,1.451309077953777,-3.2829136827833576,-6.3611719650313265,-3.5212886784393245,-9.0143959710451,9.008844681802067,1.6229582994652088,6.295373626940496,-1.5376360490453926,8.066293351323715,-0.3336355689549322,1.478906444013388,-0.16412039874686357,4.665565917353032,1.3331215520412485,-4.568021528392046,-7.0892093735470745,2.122487777659554,1
123.74391087823467,-127.35032654975703,-0.22673887766394596,161.64053521080166,364.29003422883926,0.14796822881978525,-0.018215348816797785,-0.03996287521221599,-0.042925095841227445,0.34561166723288034,-0.48447527439638804,-4.084428880212625,2.5149555744174172,-4.867951304480598,5.447008422264867,0.10308189702366732,-8.273902330777796,2.5399779046391515,1.3848700759751473,-3.228052915866546,-9.776858432219573,-5.9859691565125495,-1.8858094223529491,-6.001719324134052,1.549822418793557,4.246497878525135,7.120353135016714,2.9396523736749742,3.7801844250962535,2.1688373046104896,9.709721152254073,-4.779988618401836,-4.674826389744833,-7.473327171562807,-0.2863134826093532,-8.076765927381562,-4.597068062037925,-0.3463814245721686,9.151912318600345,9.276259876803348,4.874804682731115,-2.2149967684863014,7.303225467530922,7.509116038152804,8.203947615931046,2.800500964304259,-5.964144087842391,-8.178384544586365,8.2955100808026,-8.88907783756794,-4.082198811240103,-0.2607646592452575,-9.560466142530483,8.138245173564876,-4.2575801025553,-9.429904021588495,9.87179994453037,-3.772136383649693,7.535298149707458,-0.9305109215823819,2
396.81574202653104,-111.5137285406581,201.6019828651049,212.22950456961647,230.83035008333124,-0.27130053605957155,0.1334907994136547,0.3048402793060148,0.09672835111690398,0.10073749511616263,6.254469105116073,7.639378662286951,3.0043307545118765,3.6915220379093956,-9.524295355617106,-5.737356057827363,4.94033720624042,0.6100749357300135,1.739401067909025,6.207751661656808,3.389542895630129,-1.6020288815400452,9.480353866857804,-5.164768944630945,-3.2014168508156544,3.352100788354731,-5.359312537673022,-2.3898881953619355,3.826626653035314,-3.2383923053864505,-8.855449727791484,1.1998136315597456,5.402489267427949,4.857034507983148,2.421796905613146,5.305013475693983,-6.0134727381563735,4.679129133844526,-9.001423793369272,4.8010612700788755,-8.985865375962998,5.429611750472249,7.698616730446119,6.580813506568919,-3.0290850455678946,9.502650357107584,0.368254718533068,-2.4152538112169264,1.6462748074053852,-3.901336416386929,-6.433855474997053,-6.733164292564819,-6.610826359787323,-5.43413086041832,7.729121980915018,-1.9057684343245676,-9.99804198609718,-3.9223844255631857,9.92206297224499,4.723944409064529,3
162.69513770211574,365.08348498161354,-350.87099035472494,32.94365678351536,776.8602430586534,0.012115010420473677,0.017680324096504243,-0.3432426720664498,0.13041424514656502,-0.18573191342671447,-0.7759505573572785,0.8967030937798839,9.014992120845172,-2.669218911820879,9.601982062159557,0.8460014804816893,-5.1506151339388495,-6.166712259683845,-7.166101654795365,-0.9413425885309401,-9.561471404221535,-1.099094333702693,9.768093843118926,3.4021359144453314,5.195722424008093,-7.619892185634749,-0.5379827701981839,-4.275537979485722,7.881950559780584,-6.37415055972175,-0.8253334572651596,1.7609543669127543,0.2808218315706519,6.604870559408148,-5.370936573607192,-2.452177791526175,5.84168593147905,0.5614282347360966,-1.9576522870408546,-9.41114970510337,5.067708480312188,9.443641559335205,2.4057401897701993,7.1308244137758905,0.33751486389852303,-5.366380691532708,-9.71115791529709,3.067965351799785,-0.13782303503510818,5.6419629417520305,3.8936483487060904,9.759047364131295,0.206251668240796,-1.4565042065398117,-4.265206211214101,-0.4627741641745118,7.457429562458444,-9.151205484165175,9.558000945723776,9.86614388615596,1
341.35311588670527,21.782889033321883,-294.4575975020099,-186.5897148230435,282.3325947758375,-0.023409223421960848,0.04618002560489087,-0.2331818336322006,0.1667264790607144,-0.19017900872583746,-6.161563838183692,9.27882533967307,9.187872248876403,4.941354686203656,-4.07495100294661,-5.096409193154356,9.77220484773926,-8.66914369783645,6.871285842826179,-2.890839990350507,-1.6226056054555897,6.639552974976745,-8.187939679892839,-2.9166064295948573,9.040485543391462,3.981318255425128,5.098783296117809,5.150106019109529,-8.78859833672111,-5.935848134791377,-0.17473487837576407,-2.636995350492497,-1.7817541373429293,5.628947572513452,-9.706415298645295,3.2098385264247753,-9.99779536396355,-8.738829488475126,-1.8342776032475214,6.818970396096429,-7.1000846887107905,1.092428182572231,3.5701045365348847,-5.409342316556788,0.2466051053916587,8.228145662763847,0.24457050731065522,-6.85353876424704,2.5562859337508943,1.8440036001702804,-9.460904804037376,-8.188111885048668,-6.864372897179784,-7.274218448762602,-4.810684588781338,-0.9178935352886413,-2.565674042020312,7.812997828091937,2.2421881881267414,7.52288699923686,1
301.2555123848316,-5.511233409990475,18.837040461116793,131.3812099545287,263.2515199186717,-0.40719434053087933,0.07923132060822481,0.24325355085220518,0.16544503772064909,0.09988952923820421,3.059929111218958,3.21134402365103,3.9299043900720747,-1.4131264673907928,8.757870998113319,-2.6770733935637825,8.041742742042818,-8.794077510642879,6.983794135845859,-3.9343158897520976,3.195221481392636,-8.900410975970683,-8.399064427413926,-8.860188333886338,-0.30200650360100845,-1.676178436899951,-3.61690566163899,-1.0808668550069545,-3.7284023851770947,7.429686639668475,1.2560680316395363,-3.795566068727627,-0.9062720784958493,7.343069105901236,-1.8175672887229926,-1.4565409912437577,-3.2460635748550537,-4.790681958900269,-0.5649239138208468,4.73176015407088,-2.640483219687373,-5.464280876111114,3.200022547783867,6.171196291124016,-9.56386159344786,2.6483340443065764,8.018533829989938,-8.23182299279178,7.985164347006588,-7.6448252840611275,9.936653734847724,0.23505490305469223,4.599582362713422,-8.744398742652116,-7.950474105259575,9.26602953983268,9.77074268074389,-4.457250310984515,-3.1615991390078797,-9.800473141042733,3
290.73815587380597,174.8730885660543,-346.7743202888181,-61.82850307896742,682.5134069153017,0.10055312064435779,0.02524430277080159,-0.3565907818655224,0.20621973588126255,-0.30463042268466023,-4.385160941146838,0.14420208057849493,-8.871712546798173,-5.1849117036438575,5.497117361361802,-7.533719754493109,-4.846189503320868,8.880850034716158,6.4771160098491585,5.636554252978241,7.291149806043137,4.992113731647079,-7.588275677635301,0.33122652970462596,-1.1151215839535595,-3.7769684345923977,6.68080819439211,-0.7172159525153265,-8.794047972849006,-4.500688325594635,-5.4275788394110975,7.749577696225671,2.948762012779998,1.2075253176415028,0.13298483357410085,3.002260550829309,5.097510935542495,1.0876941166301979,8.765708303052211,9.53668341300769,9.90684633217646,3.387822201772895,8.652409335117568,-1.9104060938409066,7.191847824947708,8.18348597479362,8.082809446645513,6.616925658167631,-1.868016767174991,-6.821850360385313,-3.3208728731110826,5.345771385961859,-5.342289773400495,-0.43455870348055115,1.3079903596934415,2.077171248757505,8.714510967575972,3.229860408286351,5.725976321546044,1.637566957832668,1
633.9287173635381,-75.68238605640644,-0.503644289435474,223.14831752521283,143.4566314767978,-0.274239127387145,0.08923402857873904,0.33296072693737555,0.11480683508700458,0.13989080850752283,8.04873195210962,-0.9886192085776813,1.7374546307696406,4.595952684592504,-2.0203674197743204,-4.155700364716202,-8.219699819067511,-6.091474964979843,9.653578192042733,7.4232650688861455,-3.0713496481296554,6.605473092734865,5.2956876241936826,9.350352147880564,-9.21171085063124,1.5801163838960424,4.015654652598242,6.588459501339191,6.053535298097998,-4.466932312837423,4.071172871907184,6.193874962619461,0.31773624323603755,0.02084032667850977,-1.1765384045464486,-5.843925958333028,6.669801211097862,0.04501644379582359,-7.306998073854518,8.284575267774372,6.896352010758488,-1.544117702144849,5.6358036299862935,-6.676010457362082,9.437502532430315,-8.295913935960451,7.634586960007354,9.957945581619395,-4.201983796495565,6.237037499319694,8.278121268787196,9.050943674881772,4.414660147038763,2.401278742333856,-7.90881717127162,-0.6157377991868085,-2.114078356624198,-9.56102810231859,-4.289322105600048,4.865847008827174,3
637.8702517847457,148.4947460648696,-716.8944321885399,-233.2397573913812,-1025.3405798047777,-0.24039104898897565,-0.10272717265757424,0.02989365934530797,-0.06420852284078382,0.0985871022948047,-0.058312143292249985,-5.568962911850588,-2.1904641442245776,7.700721477547972,-1.0612970178817722,-4.549959443658416,-3.9300700318168236,2.69674133786539,4.7645055645442795,-9.180521401248335,-0.04064179642161925,-1.5819692531595297,-2.251882278112647,-1.828751635795495,4.153465736114537,9.976659312015506,9.513233601590557,4.128517268624503,-5.154119000219941,-9.862165424525102,5.534353357903408,-0.3831369454900049,-4.4031959803825504,-1.5843987949326248,4.921949388914598,-9.065593428209189,0.19011222115875626,-2.4090588284813546,-5.862313433512288,7.8886963547388085,4.4375932426858675,5.0865664267728405,3.6973653931015846,-3.8372870658231406,-9.418746187486285,1.953677687999491,-3.3836959338980632,-4.481747782989693,3.560812265352336,-2.905627892496357,9.50184943651574,8.116733193119657,-9.102226195892197,-7.914630689572395,1.0533387964136303,-9.454960034086579,-1.086805139814043,-1.9073616139421468,3.089872727111537,-1.1910866531103999,4
746.4201324964322,58.9746036236215,-297.3250452286671,-190.55585257828312,-611.9261068651456,-0.3420661910521703,-0.18600777864122162,0.06944470659143082,-0.11407842274254842,0.03652063158245091,-2.465126104811115,-7.425453473648869,2.878187746874241,9.292832019028634,1.782483856737807,-6.011028803834679,-8.038086680999797,6.004682894028672,6.950660332007544,2.2121599136470937,-9.841557480545282,-8.044499308104347,3.828297557596276,-4.054444843823058,-4.45672485358414,-2.481902489719725,6.002545787632936,5.7741128941453965,-4.761511531013472,5.134472469250715,-4.559341055782127,-6.4847847981207245,8.205107629219082,-1.4123385963156725,2.5275845391173757,-6.950303717926443,-7.900546545824403,4.923737906039218,5.076261252329363,3.248510894054874,-1.058720627653999,7.233422552600022,-8.800783779176838,5.990795107048726,-4.442429061956881,8.107443586363015,-5.949442101730593,-7.565759580918119,-3.9178678023873363,-3.5695153942807822,3.141463477981821,-6.904064780331458,-3.940410399458189,2.1099078919518135,-4.291198642790208,-2.063701589106792,-7.366728816895874,-7.77254857386485,4.820898944126791,-8.669690256280935,4
