Feature1,Feature2,Label
-4.615934551060692,-5.032694748094093,0
-3.3675886960683648,-6.4301413779606325,0
2.5048567565271096,0.5920072947344717,1
-6.183258512665775,-7.0392321777601,0
4.732335907023039,4.954733358847919,2
-2.0222781331585695,1.1148961410340725,1
-0.005403808635852606,-1.7375470337888141,1
0.08551968734562676,0.4028884182948854,1
0.05112520238883911,-1.1549598465879627,1
-6.918771215299041,-5.026513875449217,0
4.84598285790713,5.38983026613467,2
-5.715303709259969,-4.320402251065325,0
5.396744360276107,4.125734013380909,2
4.9013307898463365,4.924363358173244,2
-4.710225143103587,-2.924599201354561,0
3.478994309972541,0.5899767590915578,1
-3.371384454428708,-6.380101458214892,0
-4.723309200669981,-4.172816750963976,0
-5.108760148456858,-4.598288277901059,0
0.031190561513111843,-1.0920044118437016,1
-4.045329964412358,-0.08144229977671831,1
-5.485363547829103,-4.918125860613677,0
4.454516784892401,4.794592856022708,2
1.8836341883602812,-1.341910953329256,1
-4.689092434401996,-3.524643783050448,0
4.918466518028118,4.627548677596775,2
-5.114539845252618,-3.7621836880265382,0
-0.2596077364258044,0.023368571372201302,1
5.256953924829458,5.089790890969799,2
-5.11232804969083,-5.220969599533223,0
1.8691277887464435,-3.110085348612224,1
-5.035826039109952,-3.435356344185994,0
-1.0692686740157464,0.15964534153784526,1
-0.36861459612891645,-0.40908535462150575,1
-7.123895724309807,-5.525755021680761,0
-1.4870885241844607,-3.230085170405572,1
-2.8669666253437334,-6.952087799522502,0
-3.548856392204958,-4.0407291739147935,0
-1.5362802364938073,2.7811388495012825,1
0.24967831231958415,0.7386768960122236,1
0.11795278547413589,-2.9973010267981612,1
-4.628854126628691,-5.60398518671582,0
4.763080326464542,4.992773864560861,2
-0.037540438117715874,1.2266494488004307,1
-1.5703664740229093,0.8049791287909293,1
-4.77254006539587,-3.6928572457175717,0
-0.9142683032389247,-0.280456954478169,1
4.887572009095961,4.67499870958827,2
0.27153233805556043,-1.94524792193377,1
0.6432247504958595,1.0396584108947162,1
5.3190255507203785,5.250422237472229,2
-0.34640179531301696,1.0443095472201276,1
-5.315269244640346,-4.241030779506732,0
4.932845629264726,5.405404136579891,2
3.2359623198982552,-0.9085723845050075,1
0.12342598391313628,1.5982205625980268,1
-2.084358700145394,-2.4680981204353376,1
-4.755033428891277,-5.50694317537113,0
-1.0752334809042075,-2.79980492560959,1
-0.6990547528023634,-2.392054600900193,1
-5.269874935293371,-5.978763715782307,0
-4.252706394876738,-4.389629734566535,0
-5.219671887837512,-4.642887428488254,0
3.932162893010652,6.568874266829997,2
-1.185711683167968,0.7072025357039936,1
4.209404648983933,5.447519157038058,2
4.676886345078098,5.887655446304756,2
0.9506653213981477,0.6206986461772473,1
-0.2654208412410741,-1.1974458668076806,1
0.0835873684330419,1.641287277706423,1
-0.10524856718797054,-2.4914414002739873,1
1.3703769393498741,-1.2047684260205171,1
-6.724917832513032,-5.562287529240972,0
4.499834337697212,4.661127514737574,2
5.487598814891215,5.250547084969923,2
-0.846371397986083,0.27682695479555547,1
0.15806325921893985,-2.0010382423773065,1
-6.703382439355154,-5.055547698896619,0
-0.1232267675888532,1.6759437473821914,1
4.781807054736715,4.945195098037084,2
-6.713134529090878,-3.646127625834587,0
-4.633401753903152,-5.939879786327356,0
-4.826819074148818,-4.6146826202711635,0
-4.638604394491586,-3.461963433534031,0
0.8896518869525756,-0.4643196589709854,1
-4.935719980904537,-6.077744777929306,0
4.514171632729357,4.310190917605535,2
1.3427898300415984,0.9527577025229543,1
-5.553649305347182,-6.197877892588848,0
2.3212578019950927,2.6938165096432827,1
1.4035175897211918,1.9073326424912382,1
-2.8101970667823277,-5.808298285355152,0
0.6996449736502895,-0.05346222344622535,1
0.5988346839079188,0.9707939095541116,1
5.420310013252276,5.2733667841006895,2
4.950705933857869,5.009424811472424,2
4.767344771609974,4.947025822847932,2
-4.638363974952366,-5.645119754605124,0
-4.375880182947845,-4.37165449073572,0
2.2511396859514665,1.2753326131702394,1
-0.8604930103203544,-0.8202884118605882,1
0.2562981571919128,-0.2759750045290187,1
-5.47917423784529,-5.1856589766638175,0
-1.506211150128102,-1.1516963476561926,1
5.2423664086472375,4.576821672504563,2
-4.495012721019543,-4.134244805829878,0
-0.5583101641065795,1.633122929556279,1
-3.941575513150412,-6.7587394864231145,0
5.317360734280885,5.5548499209781115,2
4.382825564060039,4.703767870423553,2
1.0914443154554698,0.07791882871094916,1
0.6201523548355513,2.815193718837099,1
-4.036623870755678,-4.587219073063502,0
5.141643935773071,4.870547513147962,2
-6.448084341497324,-6.407463774376556,0
5.041219876467252,4.271224250267535,2
-6.627542437883163,-4.951915053338618,0
-0.9172767044879224,-2.1099916452723333,1
-4.1288752965683075,-5.3260235321678415,0
-2.288484471855142,1.8938761551407732,1
-5.127917591480767,-5.9555404406004255,0
4.6770179104377325,4.600403996674873,2
5.500291159021489,4.664689895461677,2
-0.16683909202305047,-1.3558614621971845,1
-5.23894804686641,-5.907563662041598,0
2.6965297902742837,0.9612642919005148,1
4.403037496800472,5.0714715473818535,2
-4.28838512191111,-6.1246420918378695,0
0.04311723440222623,1.917677793910948,1
0.8482644684473162,-2.6411441387337264,1
-3.234545759718903,-4.595018289039045,0
4.60610812404588,4.689576200874442,2
1.044581171185073,1.432957812855766,1
-3.122894111825583,2.5446845524350574,1
-1.1789841907619243,-1.996849430336667,1
5.021801223186227,5.847525520215377,2
-0.8383827709073826,0.5658178125967813,1
-4.9029224506519595,-4.031355009467111,0
-4.954428160096186,-5.651600347605817,0
5.476568316956622,5.143562082600912,2
-4.521020174253608,-4.666337894713052,0
2.498211666693865,1.5215550975271956,1
-5.530257618372441,-5.792872832262344,0
1.4970151647894783,-4.344383067290534,1
3.7903986388104327,-0.796303159380481,1
-5.11564828238824,-5.301103695589289,0
5.277802233001724,5.044790340627625,2
2.1704668265305993,0.29483216476736196,1
0.3125742119213287,-3.062602302636436,1
5.1753150496367795,5.244593565073831,2
-3.8322179383401926,-4.745579156698787,0
0.7410452794241082,0.39101064873586067,1
-5.818220683233473,-2.9076127243145398,0
-4.673072626235838,-5.219100528808864,0
-5.161285711666009,-4.595949143185462,0
-1.7813976285442692,0.46473106534054126,1
5.161539636558015,4.873823248936856,2
5.2049093284642565,4.879371172690729,2
-0.4824525768260739,3.1151219753412613,1
-1.833191713337918,1.069497645258582,1
5.154025269752051,4.804175716289104,2
-5.981508651047951,-4.53789652573673,0
-3.4768759227303425,-4.461089956315341,0
5.348477202255368,4.833090255121995,2
4.098430161872027,4.207932028497255,2
